holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,Date,Time,AM/PM,traffic_volume,Group
No Holiday,262.95,0,0,40,Snow,light snow,12/23/2017,5:00,AM,596,895
No Holiday,262.44,0,0,1,Clear,sky is clear,12/23/2017,6:00,AM,1016,895
No Holiday,261.22,0,0,1,Clear,sky is clear,12/23/2017,7:00,AM,1390,895
No Holiday,260.86,0,0,5,Clear,sky is clear,12/23/2017,8:00,AM,2008,895
No Holiday,260.95,0,0,5,Clear,sky is clear,12/23/2017,9:00,AM,2819,895
No Holiday,262,0,0,1,Clear,sky is clear,12/23/2017,10:00,AM,3375,895
No Holiday,263.74,0,0,5,Clear,sky is clear,12/23/2017,11:00,AM,4002,895
No Holiday,265,0,0,5,Clear,sky is clear,12/23/2017,12:00,PM,4175,895
No Holiday,266.22,0,0,20,Clouds,few clouds,12/23/2017,1:00,PM,4475,895
No Holiday,266.93,0,0,5,Clear,sky is clear,12/23/2017,2:00,PM,4305,895
No Holiday,267.55,0,0,5,Clear,sky is clear,12/23/2017,3:00,PM,4107,895
No Holiday,267.55,0,0,1,Clear,sky is clear,12/23/2017,4:00,PM,4144,895
No Holiday,266.82,0,0,5,Clear,sky is clear,12/23/2017,5:00,PM,3994,895
No Holiday,265.79,0,0,20,Clouds,few clouds,12/23/2017,6:00,PM,3532,895
No Holiday,265.15,0,0,90,Clouds,overcast clouds,12/23/2017,7:00,PM,2949,895
No Holiday,264.82,0,0,75,Clouds,broken clouds,12/23/2017,8:00,PM,2420,895
No Holiday,265.02,0,0,1,Clear,sky is clear,12/23/2017,9:00,PM,2449,895
No Holiday,265.08,0,0,40,Clouds,scattered clouds,12/23/2017,10:00,PM,2372,895
No Holiday,264.75,0,0,75,Clouds,broken clouds,12/23/2017,11:00,PM,1840,895
No Holiday,264.65,0,0,90,Clouds,overcast clouds,12/24/2017,12:00,AM,1147,895
No Holiday,264.72,0,0,90,Clouds,overcast clouds,12/24/2017,1:00,AM,963,895
No Holiday,265.01,0,0,90,Clouds,overcast clouds,12/24/2017,2:00,AM,861,895
No Holiday,264.44,0,0,40,Clouds,scattered clouds,12/24/2017,3:00,AM,374,895
No Holiday,264.22,0,0,75,Clouds,broken clouds,12/24/2017,4:00,AM,303,895
No Holiday,264.84,0,0,90,Clouds,overcast clouds,12/24/2017,5:00,AM,529,895
No Holiday,264.86,0,0,90,Clouds,overcast clouds,12/24/2017,6:00,AM,839,895
No Holiday,265.07,0,0,90,Clouds,overcast clouds,12/24/2017,7:00,AM,964,895
No Holiday,264.99,0,0,90,Snow,light snow,12/24/2017,8:00,AM,1477,895
No Holiday,265,0,0,90,Clouds,overcast clouds,12/24/2017,9:00,AM,2250,895
No Holiday,265.08,0,0,90,Clouds,overcast clouds,12/24/2017,10:00,AM,2929,895
No Holiday,265.75,0,0,90,Snow,light snow,12/24/2017,11:00,AM,3200,895
No Holiday,266.15,0,0,90,Snow,light snow,12/24/2017,12:00,PM,3698,895
No Holiday,266.86,0,0,90,Snow,light snow,12/24/2017,1:00,PM,3400,895
No Holiday,266.86,0,0,90,Haze,haze,12/24/2017,1:00,PM,3400,895
No Holiday,267.15,0,0,90,Snow,snow,12/24/2017,2:00,PM,3694,895
No Holiday,267.15,0,0,90,Fog,fog,12/24/2017,2:00,PM,3694,895
No Holiday,267.28,0,0,40,Snow,light snow,12/24/2017,3:00,PM,3851,895
No Holiday,266.88,0,0,5,Clear,sky is clear,12/24/2017,4:00,PM,3529,895
No Holiday,266.15,0,0,1,Clear,sky is clear,12/24/2017,5:00,PM,3196,895
No Holiday,265.22,0,0,75,Snow,light snow,12/24/2017,6:00,PM,2549,895
No Holiday,264.15,0,0,75,Snow,light snow,12/24/2017,7:00,PM,2339,895
No Holiday,263.22,0,0,75,Snow,light snow,12/24/2017,8:00,PM,2460,895
No Holiday,261.86,0,0,75,Snow,light snow,12/24/2017,9:00,PM,2576,895
No Holiday,261.86,0,0,75,Mist,mist,12/24/2017,9:00,PM,2576,895
No Holiday,261.02,0,0,40,Snow,snow,12/24/2017,10:00,PM,2300,895
No Holiday,259.37,0,0,1,Clear,sky is clear,12/24/2017,11:00,PM,1565,895
Christmas Day,257.95,0,0,1,Clear,sky is clear,12/25/2017,12:00,AM,1092,895
No Holiday,256.95,0,0,1,Clear,sky is clear,12/25/2017,1:00,AM,666,895
No Holiday,256.28,0,0,90,Snow,light snow,12/25/2017,2:00,AM,487,895
No Holiday,256.35,0,0,90,Snow,light snow,12/25/2017,3:00,AM,349,895
No Holiday,255.93,0,0,40,Clouds,scattered clouds,12/25/2017,4:00,AM,339,895
No Holiday,255.68,0,0,75,Clouds,broken clouds,12/25/2017,5:00,AM,520,895
No Holiday,256.15,0,0,90,Snow,light snow,12/25/2017,6:00,AM,798,895
No Holiday,256.15,0,0,90,Mist,mist,12/25/2017,6:00,AM,798,895
No Holiday,255.75,0,0,90,Mist,mist,12/25/2017,7:00,AM,942,895
No Holiday,255.75,0,0,90,Haze,haze,12/25/2017,7:00,AM,942,895
No Holiday,255.07,0,0,40,Haze,haze,12/25/2017,8:00,AM,1260,895
No Holiday,255.07,0,0,40,Snow,light snow,12/25/2017,8:00,AM,1260,895
No Holiday,253.86,0,0,20,Haze,haze,12/25/2017,9:00,AM,1760,895
No Holiday,253.43,0,0,20,Haze,haze,12/25/2017,10:00,AM,2292,895
No Holiday,253.58,0,0,75,Clouds,broken clouds,12/25/2017,11:00,AM,2653,895
No Holiday,253.65,0,0,20,Haze,haze,12/25/2017,12:00,PM,2957,895
No Holiday,254.15,0,0,75,Clouds,broken clouds,12/25/2017,1:00,PM,2983,895
No Holiday,254.29,0,0,40,Clouds,scattered clouds,12/25/2017,2:00,PM,2850,895
No Holiday,254.42,0,0,40,Clouds,scattered clouds,12/25/2017,3:00,PM,2732,895
No Holiday,254.28,0,0,40,Clouds,scattered clouds,12/25/2017,4:00,PM,3045,895
No Holiday,253.51,0,0,40,Clouds,scattered clouds,12/25/2017,5:00,PM,3134,895
No Holiday,253.65,0,0,40,Clouds,scattered clouds,12/25/2017,6:00,PM,3172,895
No Holiday,253.57,0,0,5,Clear,sky is clear,12/25/2017,7:00,PM,3100,895
No Holiday,253.23,0,0,5,Clear,sky is clear,12/25/2017,8:00,PM,2875,895
No Holiday,253,0,0,5,Clear,sky is clear,12/25/2017,9:00,PM,2404,895
No Holiday,252.76,0,0,1,Clear,sky is clear,12/25/2017,10:00,PM,1798,895
No Holiday,252.57,0,0,1,Clear,sky is clear,12/25/2017,11:00,PM,1147,895
No Holiday,252,0,0,1,Clear,sky is clear,12/26/2017,12:00,AM,539,895
No Holiday,251.86,0,0,1,Clear,sky is clear,12/26/2017,1:00,AM,326,895
No Holiday,251.29,0,0,1,Clear,sky is clear,12/26/2017,2:00,AM,213,895
No Holiday,251.15,0,0,1,Clear,sky is clear,12/26/2017,3:00,AM,261,895
No Holiday,251.15,0,0,1,Clear,sky is clear,12/26/2017,4:00,AM,507,895
No Holiday,250.79,0,0,1,Clear,sky is clear,12/26/2017,5:00,AM,1761,895
No Holiday,250.43,0,0,1,Clear,sky is clear,12/26/2017,6:00,AM,3029,895
No Holiday,250.29,0,0,5,Clear,sky is clear,12/26/2017,7:00,AM,3203,895
No Holiday,250.56,0,0,20,Clouds,few clouds,12/26/2017,8:00,AM,2982,895
No Holiday,250.61,0,0,1,Clear,sky is clear,12/26/2017,9:00,AM,3013,895
No Holiday,251.14,0,0,5,Clear,sky is clear,12/26/2017,10:00,AM,3396,895
No Holiday,252.14,0,0,5,Clear,sky is clear,12/26/2017,11:00,AM,3983,895
No Holiday,253.29,0,0,1,Clear,sky is clear,12/26/2017,12:00,PM,4197,895
No Holiday,254.15,0,0,1,Clear,sky is clear,12/26/2017,1:00,PM,4487,895
No Holiday,254.79,0,0,1,Clear,sky is clear,12/26/2017,2:00,PM,4828,895
No Holiday,255.36,0,0,1,Clear,sky is clear,12/26/2017,3:00,PM,5172,895
No Holiday,255.61,0,0,5,Clear,sky is clear,12/26/2017,4:00,PM,5282,895
No Holiday,255.15,0,0,5,Clear,sky is clear,12/26/2017,5:00,PM,4561,895
No Holiday,254.57,0,0,5,Clear,sky is clear,12/26/2017,6:00,PM,3598,895
No Holiday,253.9,0,0,1,Clear,sky is clear,12/26/2017,7:00,PM,2846,895
No Holiday,252.93,0,0,5,Clear,sky is clear,12/26/2017,8:00,PM,2369,895
No Holiday,253.53,0,0,5,Clear,sky is clear,12/26/2017,9:00,PM,2031,895
No Holiday,252.72,0,0,1,Clear,sky is clear,12/26/2017,10:00,PM,1882,895
No Holiday,252.43,0,0,1,Clear,sky is clear,12/26/2017,11:00,PM,1065,895
No Holiday,251.84,0,0,1,Clear,sky is clear,12/27/2017,12:00,AM,586,895
No Holiday,251.29,0,0,1,Clear,sky is clear,12/27/2017,1:00,AM,378,895
No Holiday,251.07,0,0,1,Clear,sky is clear,12/27/2017,2:00,AM,272,895
No Holiday,250.68,0,0,1,Clear,sky is clear,12/27/2017,3:00,AM,330,895
No Holiday,250.08,0,0,1,Clear,sky is clear,12/27/2017,4:00,AM,712,895
No Holiday,249.84,0,0,1,Clear,sky is clear,12/27/2017,5:00,AM,2287,895
No Holiday,249.29,0,0,75,Clouds,broken clouds,12/27/2017,6:00,AM,4250,895
No Holiday,249.38,0,0,5,Clear,sky is clear,12/27/2017,7:00,AM,4453,895
No Holiday,249.3,0,0,5,Clear,sky is clear,12/27/2017,8:00,AM,4124,895
No Holiday,249.45,0,0,1,Clear,sky is clear,12/27/2017,9:00,AM,3950,895
No Holiday,251.68,0,0,5,Haze,haze,12/27/2017,10:00,AM,3858,895
No Holiday,253.07,0,0,5,Clear,sky is clear,12/27/2017,11:00,AM,4401,895
No Holiday,254.86,0,0,5,Clear,sky is clear,12/27/2017,12:00,PM,4752,895
No Holiday,255.83,0,0,20,Clouds,few clouds,12/27/2017,1:00,PM,4836,895
No Holiday,257.21,0,0,20,Clouds,few clouds,12/27/2017,2:00,PM,5250,895
No Holiday,257.71,0,0,40,Clouds,scattered clouds,12/27/2017,3:00,PM,5398,895
No Holiday,257.38,0,0,40,Clouds,scattered clouds,12/27/2017,4:00,PM,5997,895
No Holiday,257.57,0,0,1,Clear,sky is clear,12/27/2017,5:00,PM,5397,895
No Holiday,256.14,0,0,75,Clouds,broken clouds,12/27/2017,6:00,PM,4295,895
No Holiday,256.32,0,0,75,Clouds,broken clouds,12/27/2017,7:00,PM,2941,895
No Holiday,255.73,0,0,40,Clouds,scattered clouds,12/27/2017,8:00,PM,2482,895
No Holiday,255.76,0,0,40,Clouds,scattered clouds,12/27/2017,9:00,PM,2971,895
No Holiday,256.15,0,0,1,Clear,sky is clear,12/27/2017,10:00,PM,3074,895
No Holiday,256.9,0,0,1,Clear,sky is clear,12/27/2017,11:00,PM,1310,895
No Holiday,256.76,0,0,40,Snow,light snow,12/28/2017,12:00,AM,732,895
No Holiday,256.79,0,0,75,Snow,light snow,12/28/2017,1:00,AM,412,895
No Holiday,257.22,0,0,90,Snow,light snow,12/28/2017,2:00,AM,288,895
No Holiday,257.29,0,0,90,Snow,light snow,12/28/2017,3:00,AM,373,895
No Holiday,257.29,0,0,90,Haze,haze,12/28/2017,3:00,AM,373,895
No Holiday,257.48,0,0,90,Snow,light snow,12/28/2017,4:00,AM,743,895
No Holiday,257.48,0,0,90,Haze,haze,12/28/2017,4:00,AM,743,895
No Holiday,257.43,0,0,90,Snow,light snow,12/28/2017,5:00,AM,2217,895
No Holiday,257.43,0,0,90,Mist,mist,12/28/2017,5:00,AM,2217,895
No Holiday,257.43,0,0,90,Haze,haze,12/28/2017,5:00,AM,2217,895
No Holiday,257.3,0,0,90,Haze,haze,12/28/2017,6:00,AM,3997,895
No Holiday,257.3,0,0,90,Mist,mist,12/28/2017,6:00,AM,3997,895
No Holiday,257.3,0,0,90,Snow,light snow,12/28/2017,6:00,AM,3997,895
No Holiday,257.61,0,0,90,Haze,haze,12/28/2017,7:00,AM,3699,895
No Holiday,257.61,0,0,90,Mist,mist,12/28/2017,7:00,AM,3699,895
No Holiday,257.61,0,0,90,Snow,light snow,12/28/2017,7:00,AM,3699,895
No Holiday,257.57,0,0,90,Snow,light snow,12/28/2017,8:00,AM,2745,895
No Holiday,257.57,0,0,90,Mist,mist,12/28/2017,8:00,AM,2745,895
No Holiday,257.79,0,0,90,Mist,mist,12/28/2017,9:00,AM,3529,895
No Holiday,257.79,0,0,90,Haze,haze,12/28/2017,9:00,AM,3529,895
No Holiday,257.79,0,0,90,Snow,light snow,12/28/2017,9:00,AM,3529,895
No Holiday,258.3,0,0,90,Haze,haze,12/28/2017,10:00,AM,3562,895
No Holiday,258.3,0,0,90,Snow,light snow,12/28/2017,10:00,AM,3562,895
No Holiday,258.3,0,0,90,Mist,mist,12/28/2017,10:00,AM,3562,895
No Holiday,258.68,0,0,75,Snow,light snow,12/28/2017,11:00,AM,3433,895
No Holiday,258.68,0,0,75,Haze,haze,12/28/2017,11:00,AM,3433,895
No Holiday,258.68,0,0,75,Mist,mist,12/28/2017,11:00,AM,3433,895
No Holiday,259.36,0,0,90,Haze,haze,12/28/2017,12:00,PM,3994,895
No Holiday,259.36,0,0,90,Snow,light snow,12/28/2017,12:00,PM,3994,895
No Holiday,260.07,0,0,90,Snow,light snow,12/28/2017,1:00,PM,3931,895
No Holiday,260.07,0,0,90,Haze,haze,12/28/2017,1:00,PM,3931,895
No Holiday,260.29,0,0,90,Snow,light snow,12/28/2017,2:00,PM,4308,895
No Holiday,260.29,0,0,90,Haze,haze,12/28/2017,2:00,PM,4308,895
No Holiday,260.45,0,0,90,Snow,light snow,12/28/2017,3:00,PM,4515,895
No Holiday,260.45,0,0,90,Haze,haze,12/28/2017,3:00,PM,4515,895
No Holiday,260.84,0,0,90,Snow,light snow,12/28/2017,4:00,PM,5141,895
No Holiday,260.84,0,0,90,Haze,haze,12/28/2017,4:00,PM,5141,895
No Holiday,260.65,0,0,90,Haze,haze,12/28/2017,5:00,PM,4520,895
No Holiday,260.65,0,0,90,Snow,light snow,12/28/2017,5:00,PM,4520,895
No Holiday,260.76,0,0,90,Snow,light snow,12/28/2017,6:00,PM,3764,895
No Holiday,260.64,0,0,90,Snow,light snow,12/28/2017,7:00,PM,2849,895
No Holiday,260.29,0,0,90,Snow,light snow,12/28/2017,8:00,PM,2299,895
No Holiday,260.46,0,0,90,Snow,light snow,12/28/2017,9:00,PM,2180,895
No Holiday,260,0,0,90,Mist,mist,12/28/2017,10:00,PM,1916,895
No Holiday,260,0,0,90,Snow,light snow,12/28/2017,10:00,PM,1916,895
No Holiday,259,0,0,90,Snow,light snow,12/28/2017,11:00,PM,1177,895
No Holiday,258.36,0,0,75,Snow,light snow,12/29/2017,12:00,AM,741,895
No Holiday,257.07,0,0,75,Snow,light snow,12/29/2017,1:00,AM,437,895
No Holiday,256.15,0,0,1,Clear,sky is clear,12/29/2017,2:00,AM,358,895
No Holiday,255.57,0,0,20,Clouds,few clouds,12/29/2017,3:00,AM,383,895
No Holiday,255.01,0,0,1,Clear,sky is clear,12/29/2017,4:00,AM,694,895
No Holiday,254.99,0,0,40,Clouds,scattered clouds,12/29/2017,5:00,AM,2207,895
No Holiday,254.61,0,0,1,Clear,sky is clear,12/29/2017,6:00,AM,3875,895
No Holiday,254.07,0,0,90,Clouds,overcast clouds,12/29/2017,7:00,AM,4148,895
No Holiday,254.53,0,0,90,Clouds,overcast clouds,12/29/2017,8:00,AM,3897,895
No Holiday,254.53,0,0,1,Clear,sky is clear,12/29/2017,9:00,AM,3845,895
No Holiday,254.64,0,0,90,Haze,haze,12/29/2017,10:00,AM,4109,895
No Holiday,254.92,0,0,90,Snow,light snow,12/29/2017,11:00,AM,4345,895
No Holiday,255.5,0,0,90,Snow,light snow,12/29/2017,12:00,PM,4496,895
No Holiday,255.76,0,0,90,Snow,light snow,12/29/2017,1:00,PM,4474,895
No Holiday,256.15,0,0,90,Snow,light snow,12/29/2017,2:00,PM,4750,895
No Holiday,256.15,0,0,90,Haze,haze,12/29/2017,2:00,PM,4750,895
No Holiday,256.61,0,0,90,Snow,light snow,12/29/2017,3:00,PM,4767,895
No Holiday,256.61,0,0,90,Haze,haze,12/29/2017,3:00,PM,4767,895
No Holiday,256.58,0,0,90,Haze,haze,12/29/2017,4:00,PM,4859,895
No Holiday,256.58,0,0,90,Snow,light snow,12/29/2017,4:00,PM,4859,895
No Holiday,256.58,0,0,90,Haze,haze,12/29/2017,5:00,PM,4564,895
No Holiday,256.58,0,0,90,Snow,light snow,12/29/2017,5:00,PM,4564,895
No Holiday,256.61,0,0,90,Snow,light snow,12/29/2017,6:00,PM,3929,895
No Holiday,256.61,0,0,90,Haze,haze,12/29/2017,6:00,PM,3929,895
No Holiday,256.53,0,0,90,Snow,light snow,12/29/2017,7:00,PM,3016,895
No Holiday,255.93,0,0,90,Snow,light snow,12/29/2017,8:00,PM,2470,895
No Holiday,255.08,0,0,40,Clouds,scattered clouds,12/29/2017,9:00,PM,2554,895
No Holiday,254.65,0,0,1,Clear,sky is clear,12/29/2017,10:00,PM,3725,895
No Holiday,253.72,0,0,1,Clear,sky is clear,12/29/2017,11:00,PM,1684,895
No Holiday,252.94,0,0,1,Clear,sky is clear,12/30/2017,12:00,AM,1092,895
No Holiday,251.79,0,0,1,Clear,sky is clear,12/30/2017,1:00,AM,666,895
No Holiday,251.07,0,0,1,Clear,sky is clear,12/30/2017,2:00,AM,487,895
No Holiday,250.44,0,0,1,Clear,sky is clear,12/30/2017,3:00,AM,349,895
No Holiday,249.69,0,0,1,Clear,sky is clear,12/30/2017,4:00,AM,339,895
No Holiday,249.07,0,0,1,Clear,sky is clear,12/30/2017,5:00,AM,601,895
No Holiday,248.44,0,0,1,Clear,sky is clear,12/30/2017,6:00,AM,1006,895
No Holiday,247.84,0,0,5,Clear,sky is clear,12/30/2017,7:00,AM,1216,895
No Holiday,247.29,0,0,5,Clear,sky is clear,12/30/2017,8:00,AM,1681,895
No Holiday,247.15,0,0,5,Clear,sky is clear,12/30/2017,9:00,AM,2412,895
No Holiday,247.79,0,0,5,Clear,sky is clear,12/30/2017,10:00,AM,3188,895
No Holiday,248.84,0,0,5,Clear,sky is clear,12/30/2017,11:00,AM,3716,895
No Holiday,249.53,0,0,5,Clear,sky is clear,12/30/2017,12:00,PM,4160,895
No Holiday,250.38,0,0,1,Clear,sky is clear,12/30/2017,1:00,PM,4197,895
No Holiday,251.5,0,0,5,Clear,sky is clear,12/30/2017,2:00,PM,4003,895
No Holiday,251.69,0,0,1,Clear,sky is clear,12/30/2017,3:00,PM,3831,895
No Holiday,251.68,0,0,40,Clouds,scattered clouds,12/30/2017,4:00,PM,4288,895
No Holiday,251.54,0,0,40,Clouds,scattered clouds,12/30/2017,5:00,PM,4376,895
No Holiday,250.61,0,0,1,Clear,sky is clear,12/30/2017,6:00,PM,4514,895
No Holiday,250.46,0,0,40,Clouds,scattered clouds,12/30/2017,7:00,PM,3380,895
No Holiday,250.68,0,0,40,Clouds,scattered clouds,12/30/2017,8:00,PM,2597,895
No Holiday,251.23,0,0,75,Clouds,broken clouds,12/30/2017,9:00,PM,2271,895
No Holiday,251.15,0,0,1,Clear,sky is clear,12/30/2017,10:00,PM,2352,895
No Holiday,251.38,0,0,1,Clear,sky is clear,12/30/2017,11:00,PM,2680,895
No Holiday,251.15,0,0,1,Clear,sky is clear,12/31/2017,12:00,AM,1000,895
No Holiday,251.01,0,0,1,Clear,sky is clear,12/31/2017,1:00,AM,711,895
No Holiday,250.93,0,0,1,Clear,sky is clear,12/31/2017,2:00,AM,519,895
No Holiday,250.36,0,0,1,Clear,sky is clear,12/31/2017,3:00,AM,303,895
No Holiday,249.99,0,0,1,Clear,sky is clear,12/31/2017,4:00,AM,285,895
No Holiday,249.15,0,0,1,Clear,sky is clear,12/31/2017,5:00,AM,457,895
No Holiday,248.31,0,0,1,Clear,sky is clear,12/31/2017,6:00,AM,808,895
No Holiday,247.15,0,0,5,Clear,sky is clear,12/31/2017,7:00,AM,959,895
No Holiday,246.36,0,0,5,Clear,sky is clear,12/31/2017,8:00,AM,1319,895
No Holiday,246.15,0,0,1,Clear,sky is clear,12/31/2017,9:00,AM,2384,895
No Holiday,246.68,0,0,5,Clear,sky is clear,12/31/2017,10:00,AM,3504,895
No Holiday,247.37,0,0,1,Clear,sky is clear,12/31/2017,11:00,AM,3404,895
No Holiday,249.14,0,0,5,Clear,sky is clear,12/31/2017,12:00,PM,3438,895
No Holiday,250.22,0,0,5,Clear,sky is clear,12/31/2017,1:00,PM,3212,895
No Holiday,251.15,0,0,1,Clear,sky is clear,12/31/2017,2:00,PM,3410,895
No Holiday,251.93,0,0,1,Clear,sky is clear,12/31/2017,3:00,PM,3635,895
No Holiday,252.46,0,0,1,Clear,sky is clear,12/31/2017,4:00,PM,3802,895
No Holiday,252,0,0,1,Clear,sky is clear,12/31/2017,5:00,PM,3513,895
No Holiday,250.92,0,0,5,Clear,sky is clear,12/31/2017,6:00,PM,3350,895
No Holiday,249.84,0,0,1,Clear,sky is clear,12/31/2017,7:00,PM,2995,895
No Holiday,249.79,0,0,5,Clear,sky is clear,12/31/2017,8:00,PM,2731,895
No Holiday,249.61,0,0,5,Clear,sky is clear,12/31/2017,9:00,PM,2483,895
No Holiday,249.5,0,0,1,Clear,sky is clear,12/31/2017,10:00,PM,2041,895
No Holiday,249.45,0,0,1,Clear,sky is clear,12/31/2017,11:00,PM,1580,895
New Years Day,249.36,0,0,1,Clear,sky is clear,1/1/2018,12:00,AM,1478,895
No Holiday,249.08,0,0,1,Clear,sky is clear,1/1/2018,1:00,AM,1408,895
No Holiday,248.86,0,0,1,Clear,sky is clear,1/1/2018,2:00,AM,931,895
No Holiday,248.72,0,0,1,Clear,sky is clear,1/1/2018,3:00,AM,585,895
No Holiday,248.43,0,0,1,Clear,sky is clear,1/1/2018,4:00,AM,381,895
No Holiday,248.07,0,0,1,Clear,sky is clear,1/1/2018,5:00,AM,434,895
No Holiday,248.15,0,0,1,Clear,sky is clear,1/1/2018,6:00,AM,686,895
No Holiday,247.76,0,0,1,Clear,sky is clear,1/1/2018,7:00,AM,677,895
No Holiday,247.45,0,0,5,Clear,sky is clear,1/1/2018,8:00,AM,811,895
No Holiday,247.43,0,0,1,Clear,sky is clear,1/1/2018,9:00,AM,1122,895
No Holiday,248.91,0,0,1,Clear,sky is clear,1/1/2018,10:00,AM,1738,895
No Holiday,250.65,0,0,1,Clear,sky is clear,1/1/2018,11:00,AM,2421,895
No Holiday,251.99,0,0,1,Clear,sky is clear,1/1/2018,12:00,PM,2908,895
No Holiday,253.29,0,0,1,Clear,sky is clear,1/1/2018,1:00,PM,2985,895
No Holiday,254.79,0,0,5,Clear,sky is clear,1/1/2018,2:00,PM,3214,895
No Holiday,255.46,0,0,1,Clear,sky is clear,1/1/2018,3:00,PM,3410,895
No Holiday,255.79,0,0,5,Clear,sky is clear,1/1/2018,4:00,PM,3290,895
No Holiday,255.15,0,0,1,Clear,sky is clear,1/1/2018,5:00,PM,3079,895
No Holiday,253.86,0,0,5,Clear,sky is clear,1/1/2018,6:00,PM,2891,895
No Holiday,253.31,0,0,1,Clear,sky is clear,1/1/2018,7:00,PM,2199,895
No Holiday,252.43,0,0,5,Clear,sky is clear,1/1/2018,8:00,PM,1738,895
No Holiday,251.72,0,0,1,Clear,sky is clear,1/1/2018,9:00,PM,1555,895
No Holiday,251.53,0,0,1,Clear,sky is clear,1/1/2018,10:00,PM,1213,895
No Holiday,251,0,0,1,Clear,sky is clear,1/1/2018,11:00,PM,830,895
No Holiday,251.14,0,0,1,Clear,sky is clear,1/2/2018,12:00,AM,477,895
No Holiday,251.07,0,0,1,Mist,mist,1/2/2018,1:00,AM,279,895
No Holiday,250.86,0,0,1,Clear,sky is clear,1/2/2018,2:00,AM,205,895
No Holiday,250.86,0,0,1,Clear,sky is clear,1/2/2018,3:00,AM,299,895
No Holiday,250.72,0,0,1,Clear,sky is clear,1/2/2018,4:00,AM,729,895
No Holiday,250.43,0,0,1,Clear,sky is clear,1/2/2018,5:00,AM,2544,895
No Holiday,250.38,0,0,1,Clear,sky is clear,1/2/2018,6:00,AM,4801,895
No Holiday,249.93,0,0,5,Clear,sky is clear,1/2/2018,7:00,AM,5696,895
No Holiday,250.01,0,0,1,Clear,sky is clear,1/2/2018,8:00,AM,4901,895
No Holiday,250.3,0,0,1,Clear,sky is clear,1/2/2018,9:00,AM,4189,895
No Holiday,252.5,0,0,1,Clear,sky is clear,1/2/2018,10:00,AM,4065,895
No Holiday,255.43,0,0,75,Clouds,broken clouds,1/2/2018,11:00,AM,4172,895
No Holiday,257.86,0,0,75,Clouds,broken clouds,1/2/2018,12:00,PM,4448,895
No Holiday,260.64,0,0,90,Clouds,overcast clouds,1/2/2018,1:00,PM,4537,895
No Holiday,261.72,0,0,90,Clouds,overcast clouds,1/2/2018,2:00,PM,4698,895
No Holiday,262.15,0,0,1,Clear,sky is clear,1/2/2018,3:00,PM,5232,895
No Holiday,262.29,0,0,90,Mist,mist,1/2/2018,4:00,PM,5618,895
No Holiday,262.29,0,0,90,Snow,light snow,1/2/2018,4:00,PM,5618,895
No Holiday,262.37,0,0,90,Mist,mist,1/2/2018,5:00,PM,5178,895
No Holiday,262.37,0,0,90,Snow,light snow,1/2/2018,5:00,PM,5178,895
No Holiday,262.45,0,0,90,Haze,haze,1/2/2018,6:00,PM,3625,895
No Holiday,262.45,0,0,90,Snow,light snow,1/2/2018,6:00,PM,3625,895
No Holiday,263.07,0,0,90,Snow,light snow,1/2/2018,7:00,PM,2669,895
No Holiday,263.07,0,0,90,Mist,mist,1/2/2018,7:00,PM,2669,895
No Holiday,263.29,0,0,90,Snow,light snow,1/2/2018,8:00,PM,2056,895
No Holiday,263.53,0,0,90,Snow,light snow,1/2/2018,9:00,PM,2834,895
No Holiday,262.94,0,0,90,Snow,light snow,1/2/2018,10:00,PM,2785,895
No Holiday,262.48,0,0,90,Snow,light snow,1/2/2018,11:00,PM,1118,895
No Holiday,261.79,0,0,90,Snow,light snow,1/3/2018,12:00,AM,599,895
No Holiday,260.86,0,0,90,Snow,light snow,1/3/2018,1:00,AM,353,895
No Holiday,260.86,0,0,90,Haze,haze,1/3/2018,1:00,AM,353,895
No Holiday,260.06,0,0,90,Haze,haze,1/3/2018,2:00,AM,283,895
No Holiday,258.72,0,0,40,Clouds,scattered clouds,1/3/2018,3:00,AM,358,895
No Holiday,258.15,0,0,1,Clear,sky is clear,1/3/2018,4:00,AM,811,895
No Holiday,257,0,0,1,Clear,sky is clear,1/3/2018,5:00,AM,2739,895
No Holiday,256.58,0,0,1,Clear,sky is clear,1/3/2018,6:00,AM,5225,895
No Holiday,255.93,0,0,40,Clouds,scattered clouds,1/3/2018,7:00,AM,6017,895
No Holiday,255.43,0,0,5,Clear,sky is clear,1/3/2018,8:00,AM,5398,895
No Holiday,255.23,0,0,1,Clear,sky is clear,1/3/2018,9:00,AM,5142,895
No Holiday,256.08,0,0,5,Clear,sky is clear,1/3/2018,10:00,AM,4092,895
No Holiday,256.23,0,0,40,Clouds,scattered clouds,1/3/2018,11:00,AM,4328,895
No Holiday,257.29,0,0,40,Clouds,scattered clouds,1/3/2018,12:00,PM,4600,895
No Holiday,257.93,0,0,40,Clouds,scattered clouds,1/3/2018,1:00,PM,4591,895
No Holiday,258.38,0,0,20,Clouds,few clouds,1/3/2018,2:00,PM,4983,895
No Holiday,258.46,0,0,5,Clear,sky is clear,1/3/2018,3:00,PM,5589,895
No Holiday,258.46,0,0,5,Clear,sky is clear,1/3/2018,4:00,PM,6317,895
No Holiday,257.44,0,0,5,Clear,sky is clear,1/3/2018,5:00,PM,5951,895
